nm	Abs
645.20	0.010
645.00	0.010
644.80	0.010
644.60	0.011
644.40	0.012
644.20	0.011
644.00	0.011
643.80	0.012
643.60	0.011
643.40	0.012
643.20	0.013
643.00	0.012
642.80	0.012
642.60	0.013
642.40	0.013
642.20	0.013
642.00	0.013
641.80	0.014
641.60	0.015
641.40	0.014
641.20	0.015
641.00	0.015
640.80	0.015
640.60	0.016
640.40	0.015
640.20	0.016
640.00	0.017
639.80	0.016
639.60	0.018
639.40	0.017
639.20	0.017
639.00	0.018
638.80	0.018
638.60	0.018
638.40	0.019
638.20	0.020
638.00	0.020
637.80	0.020
637.60	0.020
637.40	0.021
637.20	0.021
637.00	0.022
636.80	0.022
636.60	0.023
636.40	0.023
636.20	0.024
636.00	0.024
635.80	0.025
635.60	0.025
635.40	0.026
635.20	0.027
635.00	0.027
634.80	0.027
634.60	0.028
634.40	0.029
634.20	0.029
634.00	0.029
633.80	0.031
633.60	0.031
633.40	0.032
633.20	0.032
633.00	0.033
632.80	0.033
632.60	0.034
632.40	0.035
632.20	0.036
632.00	0.036
631.80	0.037
631.60	0.038
631.40	0.038
631.20	0.039
631.00	0.040
630.80	0.040
630.60	0.042
630.40	0.043
630.20	0.043
630.00	0.044
629.80	0.045
629.60	0.046
629.40	0.046
629.20	0.048
629.00	0.049
628.80	0.050
628.60	0.050
628.40	0.052
628.20	0.052
628.00	0.054
627.80	0.055
627.60	0.056
627.40	0.057
627.20	0.058
627.00	0.060
626.80	0.061
626.60	0.061
626.40	0.064
626.20	0.065
626.00	0.065
625.80	0.067
625.60	0.069
625.40	0.070
625.20	0.071
625.00	0.072
624.80	0.075
624.60	0.074
624.40	0.077
624.20	0.079
624.00	0.079
623.80	0.083
623.60	0.082
623.40	0.086
623.20	0.086
623.00	0.087
622.80	0.091
622.60	0.090
622.40	0.093
622.20	0.096
622.00	0.096
621.80	0.099
621.60	0.100
621.40	0.102
621.20	0.105
621.00	0.106
620.80	0.109
620.60	0.111
620.40	0.112
620.20	0.116
620.00	0.117
619.80	0.119
619.60	0.122
619.40	0.123
619.20	0.127
619.00	0.129
618.80	0.130
618.60	0.134
618.40	0.136
618.20	0.138
618.00	0.141
617.80	0.144
617.60	0.148
617.40	0.149
617.20	0.152
617.00	0.156
616.80	0.157
616.60	0.160
616.40	0.164
616.20	0.166
616.00	0.170
615.80	0.172
615.60	0.176
615.40	0.179
615.20	0.181
615.00	0.186
614.80	0.187
614.60	0.191
614.40	0.194
614.20	0.199
614.00	0.201
613.80	0.204
613.60	0.208
613.40	0.210
613.20	0.215
613.00	0.218
612.80	0.221
612.60	0.226
612.40	0.228
612.20	0.233
612.00	0.236
611.80	0.239
611.60	0.244
611.40	0.246
611.20	0.251
611.00	0.256
610.80	0.258
610.60	0.263
610.40	0.267
610.20	0.269
610.00	0.275
609.80	0.278
609.60	0.282
609.40	0.287
609.20	0.289
609.00	0.295
608.80	0.300
608.60	0.302
608.40	0.309
608.20	0.311
608.00	0.316
607.80	0.321
607.60	0.323
607.40	0.329
607.20	0.333
607.00	0.337
606.80	0.342
606.60	0.345
606.40	0.350
606.20	0.355
606.00	0.358
605.80	0.363
605.60	0.366
605.40	0.371
605.20	0.376
605.00	0.379
604.80	0.383
604.60	0.388
604.40	0.391
604.20	0.396
604.00	0.399
603.80	0.404
603.60	0.408
603.40	0.411
603.20	0.416
603.00	0.419
602.80	0.422
602.60	0.427
602.40	0.431
602.20	0.435
602.00	0.438
601.80	0.442
601.60	0.446
601.40	0.449
601.20	0.453
601.00	0.456
600.80	0.461
600.60	0.463
600.40	0.466
600.20	0.470
600.00	0.472
599.80	0.476
599.60	0.480
599.40	0.482
599.20	0.486
599.00	0.488
598.80	0.490
598.60	0.495
598.40	0.496
598.20	0.500
598.00	0.502
597.80	0.504
597.60	0.508
597.40	0.509
597.20	0.512
597.00	0.515
596.80	0.516
596.60	0.519
596.40	0.520
596.20	0.522
596.00	0.524
595.80	0.525
595.60	0.528
595.40	0.529
595.20	0.529
595.00	0.532
594.80	0.533
594.60	0.534
594.40	0.535
594.20	0.537
594.00	0.536
593.80	0.539
593.60	0.538
593.40	0.540
593.20	0.540
593.00	0.541
592.80	0.542
592.60	0.541
592.40	0.543
592.20	0.543
592.00	0.542
591.80	0.543
591.60	0.543
591.40	0.543
591.20	0.542
591.00	0.543
590.80	0.543
590.60	0.541
590.40	0.542
590.20	0.541
590.00	0.541
589.80	0.540
589.60	0.539
589.40	0.538
589.20	0.538
589.00	0.536
588.80	0.537
588.60	0.534
588.40	0.534
588.20	0.533
588.00	0.530
587.80	0.531
587.60	0.529
587.40	0.527
587.20	0.527
587.00	0.524
586.80	0.523
586.60	0.522
586.40	0.519
586.20	0.519
586.00	0.517
585.80	0.514
585.60	0.515
585.40	0.511
585.20	0.509
585.00	0.509
584.80	0.506
584.60	0.505
584.40	0.502
584.20	0.501
584.00	0.500
583.80	0.496
583.60	0.495
583.40	0.492
583.20	0.491
583.00	0.488
582.80	0.486
582.60	0.484
582.40	0.482
582.20	0.481
582.00	0.478
581.80	0.476
581.60	0.474
581.40	0.472
581.20	0.470
581.00	0.467
580.80	0.465
580.60	0.463
580.40	0.459
580.20	0.458
580.00	0.457
579.80	0.452
579.60	0.452
579.40	0.449
579.20	0.446
579.00	0.445
578.80	0.442
578.60	0.440
578.40	0.439
578.20	0.434
578.00	0.434
577.80	0.431
577.60	0.428
577.40	0.427
577.20	0.423
577.00	0.421
576.80	0.420
576.60	0.417
576.40	0.415
576.20	0.414
576.00	0.410
575.80	0.409
575.60	0.406
575.40	0.405
575.20	0.403
575.00	0.399
574.80	0.398
574.60	0.396
574.40	0.394
574.20	0.392
574.00	0.390
573.80	0.388
573.60	0.386
573.40	0.384
573.20	0.382
573.00	0.380
572.80	0.378
572.60	0.376
572.40	0.375
572.20	0.373
572.00	0.371
571.80	0.369
571.60	0.366
571.40	0.366
571.20	0.364
571.00	0.360
570.80	0.361
570.60	0.358
570.40	0.356
570.20	0.355
570.00	0.353
569.80	0.351
569.60	0.350
569.40	0.346
569.20	0.347
569.00	0.345
568.80	0.341
568.60	0.342
568.40	0.339
568.20	0.338
568.00	0.338
567.80	0.334
567.60	0.333
567.40	0.332
567.20	0.330
567.00	0.329
566.80	0.327
566.60	0.326
566.40	0.324
566.20	0.322
566.00	0.322
565.80	0.320
565.60	0.319
565.40	0.317
565.20	0.316
565.00	0.315
564.80	0.313
564.60	0.313
564.40	0.310
564.20	0.310
564.00	0.308
563.80	0.306
563.60	0.306
563.40	0.304
563.20	0.304
563.00	0.302
562.80	0.301
562.60	0.300
562.40	0.299
562.20	0.296
562.00	0.297
561.80	0.295
561.60	0.293
561.40	0.293
561.20	0.291
561.00	0.291
560.80	0.290
560.60	0.287
560.40	0.288
560.20	0.286
560.00	0.284
559.80	0.285
559.60	0.282
559.40	0.281
559.20	0.282
559.00	0.279
558.80	0.279
558.60	0.278
558.40	0.276
558.20	0.276
558.00	0.275
557.80	0.274
557.60	0.273
557.40	0.271
557.20	0.271
557.00	0.270
556.80	0.269
556.60	0.268
556.40	0.267
556.20	0.266
556.00	0.265
555.80	0.264
555.60	0.263
555.40	0.262
555.20	0.261
555.00	0.260
554.80	0.259
554.60	0.259
554.40	0.257
554.20	0.256
554.00	0.256
553.80	0.254
553.60	0.255
553.40	0.252
553.20	0.252
553.00	0.253
552.80	0.249
552.60	0.251
552.40	0.248
552.20	0.247
552.00	0.248
551.80	0.244
551.60	0.246
551.40	0.245
551.20	0.242
551.00	0.243
550.80	0.242
550.60	0.240
550.40	0.241
550.20	0.238
550.00	0.238
549.80	0.237
549.60	0.235
549.40	0.236
549.20	0.235
549.00	0.233
548.80	0.233
548.60	0.231
548.40	0.230
548.20	0.230
548.00	0.229
547.80	0.227
547.60	0.227
547.40	0.227
547.20	0.225
547.00	0.224
546.80	0.224
546.60	0.223
546.40	0.221
546.20	0.220
546.00	0.220
545.80	0.219
545.60	0.217
545.40	0.217
545.20	0.216
545.00	0.215
544.80	0.213
544.60	0.214
544.40	0.212
544.20	0.212
544.00	0.210
543.80	0.209
543.60	0.210
543.40	0.208
543.20	0.207
543.00	0.207
542.80	0.204
542.60	0.205
542.40	0.203
542.20	0.201
542.00	0.202
541.80	0.200
541.60	0.200
541.40	0.200
541.20	0.197
541.00	0.198
540.80	0.197
540.60	0.194
540.40	0.195
540.20	0.193
540.00	0.192
539.80	0.192
539.60	0.190
539.40	0.190
539.20	0.190
539.00	0.187
538.80	0.188
538.60	0.187
538.40	0.184
538.20	0.185
538.00	0.184
537.80	0.182
537.60	0.183
537.40	0.180
537.20	0.181
537.00	0.180
536.80	0.178
536.60	0.178
536.40	0.177
536.20	0.177
536.00	0.175
535.80	0.174
535.60	0.173
535.40	0.173
535.20	0.172
535.00	0.171
534.80	0.171
534.60	0.169
534.40	0.169
534.20	0.169
534.00	0.166
533.80	0.167
533.60	0.165
533.40	0.165
533.20	0.164
533.00	0.163
532.80	0.163
532.60	0.161
532.40	0.161
532.20	0.160
532.00	0.160
531.80	0.159
531.60	0.157
531.40	0.157
531.20	0.157
531.00	0.155
530.80	0.155
530.60	0.154
530.40	0.154
530.20	0.153
530.00	0.151
529.80	0.152
529.60	0.150
529.40	0.149
529.20	0.150
529.00	0.148
528.80	0.147
528.60	0.147
528.40	0.145
528.20	0.146
528.00	0.145
527.80	0.143
527.60	0.144
527.40	0.142
527.20	0.141
527.00	0.142
526.80	0.140
526.60	0.140
526.40	0.140
526.20	0.138
526.00	0.138
525.80	0.138
525.60	0.135
525.40	0.137
525.20	0.136
525.00	0.133
524.80	0.136
524.60	0.132
524.40	0.133
524.20	0.133
524.00	0.130
523.80	0.132
523.60	0.129
523.40	0.130
523.20	0.131
523.00	0.128
522.80	0.128
522.60	0.128
522.40	0.126
522.20	0.126
522.00	0.126
521.80	0.125
521.60	0.125
521.40	0.123
521.20	0.122
521.00	0.123
520.80	0.122
520.60	0.121
520.40	0.121
520.20	0.119
520.00	0.120
519.80	0.119
519.60	0.118
519.40	0.119
519.20	0.117
519.00	0.116
518.80	0.117
518.60	0.116
518.40	0.115
518.20	0.115
518.00	0.114
517.80	0.114
517.60	0.113
517.40	0.112
517.20	0.113
517.00	0.112
516.80	0.111
516.60	0.111
516.40	0.110
516.20	0.110
516.00	0.109
515.80	0.109
515.60	0.109
515.40	0.108
515.20	0.107
515.00	0.108
514.80	0.108
514.60	0.106
514.40	0.105
514.20	0.105
514.00	0.105
513.80	0.104
513.60	0.103
513.40	0.104
513.20	0.103
513.00	0.102
512.80	0.103
512.60	0.101
512.40	0.102
512.20	0.101
512.00	0.100
511.80	0.101
511.60	0.101
511.40	0.099
511.20	0.100
511.00	0.100
510.80	0.098
510.60	0.098
510.40	0.097
510.20	0.098
510.00	0.097
509.80	0.096
509.60	0.097
509.40	0.096
509.20	0.095
509.00	0.095
508.80	0.095
508.60	0.095
508.40	0.095
508.20	0.093
508.00	0.094
507.80	0.094
507.60	0.092
507.40	0.092
507.20	0.093
507.00	0.092
506.80	0.091
506.60	0.091
506.40	0.091
506.20	0.091
506.00	0.089
505.80	0.090
505.60	0.090
505.40	0.089
505.20	0.089
505.00	0.088
504.80	0.089
504.60	0.088
504.40	0.087
504.20	0.088
504.00	0.088
503.80	0.087
503.60	0.086
503.40	0.087
503.20	0.086
503.00	0.086
502.80	0.085
502.60	0.086
502.40	0.086
502.20	0.084
502.00	0.085
501.80	0.085
501.60	0.084
501.40	0.085
501.20	0.083
501.00	0.084
500.80	0.084
500.60	0.081
500.40	0.084
500.20	0.084
500.00	0.081
499.80	0.082
499.60	0.082
499.40	0.081
499.20	0.082
499.00	0.081
498.80	0.081
498.60	0.082
498.40	0.079
498.20	0.081
498.00	0.081
497.80	0.079
497.60	0.080
497.40	0.079
497.20	0.079
497.00	0.080
496.80	0.078
496.60	0.079
496.40	0.079
496.20	0.078
496.00	0.079
495.80	0.079
495.60	0.077
495.40	0.079
495.20	0.077
495.00	0.077
494.80	0.078
494.60	0.076
494.40	0.078
494.20	0.076
494.00	0.076
493.80	0.078
493.60	0.074
493.40	0.077
493.20	0.076
493.00	0.075
492.80	0.077
492.60	0.075
492.40	0.076
492.20	0.075
492.00	0.074
491.80	0.075
491.60	0.075
491.40	0.074
491.20	0.075
491.00	0.075
490.80	0.074
490.60	0.075
490.40	0.073
490.20	0.075
490.00	0.074
489.80	0.073
489.60	0.074
489.40	0.074
489.20	0.073
489.00	0.074
488.80	0.073
488.60	0.073
488.40	0.073
488.20	0.073
488.00	0.073
487.80	0.072
487.60	0.073
487.40	0.073
487.20	0.072
487.00	0.072
486.80	0.073
486.60	0.072
486.40	0.072
486.20	0.072
486.00	0.072
485.80	0.071
485.60	0.071
485.40	0.072
485.20	0.071
485.00	0.073
484.80	0.071
484.60	0.071
484.40	0.072
484.20	0.071
484.00	0.072
483.80	0.070
483.60	0.072
483.40	0.071
483.20	0.070
483.00	0.072
482.80	0.071
482.60	0.071
482.40	0.071
482.20	0.070
482.00	0.072
481.80	0.070
481.60	0.070
481.40	0.072
481.20	0.069
481.00	0.070
480.80	0.071
480.60	0.070
480.40	0.070
480.20	0.070
480.00	0.070
479.80	0.071
479.60	0.069
479.40	0.070
479.20	0.070
479.00	0.069
478.80	0.071
478.60	0.069
478.40	0.070
478.20	0.071
478.00	0.069
477.80	0.070
477.60	0.070
477.40	0.069
477.20	0.070
477.00	0.070
476.80	0.070
476.60	0.069
476.40	0.070
476.20	0.070
476.00	0.069
475.80	0.069
475.60	0.070
475.40	0.070
475.20	0.069
475.00	0.070
474.80	0.070
474.60	0.070
474.40	0.070
474.20	0.070
474.00	0.070
473.80	0.069
473.60	0.070
473.40	0.070
473.20	0.069
473.00	0.070
472.80	0.070
472.60	0.069
472.40	0.069
472.20	0.070
472.00	0.070
471.80	0.069
471.60	0.070
471.40	0.069
471.20	0.070
471.00	0.068
470.80	0.070
470.60	0.070
470.40	0.069
470.20	0.070
470.00	0.069
469.80	0.069
469.60	0.070
469.40	0.069
469.20	0.070
469.00	0.070
468.80	0.069
468.60	0.071
468.40	0.069
468.20	0.070
468.00	0.070
467.80	0.070
467.60	0.071
467.40	0.070
467.20	0.069
467.00	0.071
466.80	0.069
466.60	0.071
466.40	0.069
466.20	0.070
466.00	0.071
465.80	0.069
465.60	0.070
465.40	0.070
465.20	0.069
465.00	0.070
464.80	0.071
464.60	0.069
464.40	0.070
464.20	0.070
464.00	0.070
463.80	0.070
463.60	0.069
463.40	0.072
463.20	0.070
463.00	0.069
462.80	0.072
462.60	0.069
462.40	0.072
462.20	0.069
462.00	0.070
461.80	0.071
461.60	0.069
461.40	0.071
461.20	0.070
461.00	0.069
460.80	0.071
460.60	0.070
460.40	0.070
460.20	0.071
460.00	0.070
459.80	0.071
459.60	0.070
459.40	0.070
459.20	0.071
459.00	0.070
458.80	0.070
458.60	0.071
458.40	0.070
458.20	0.071
458.00	0.070
457.80	0.070
457.60	0.071
457.40	0.070
457.20	0.070
457.00	0.071
456.80	0.070
456.60	0.070
456.40	0.070
456.20	0.070
456.00	0.071
455.80	0.070
455.60	0.070
455.40	0.071
455.20	0.070
455.00	0.071
454.80	0.070
454.60	0.070
454.40	0.071
454.20	0.069
454.00	0.072
453.80	0.070
453.60	0.070
453.40	0.071
453.20	0.070
453.00	0.071
452.80	0.071
452.60	0.071
452.40	0.071
452.20	0.070
452.00	0.071
451.80	0.071
451.60	0.070
451.40	0.071
451.20	0.071
451.00	0.071
450.80	0.070
450.60	0.070
450.40	0.071
450.20	0.071
450.00	0.070
449.80	0.071
449.60	0.071
449.40	0.070
449.20	0.071
449.00	0.071
448.80	0.070
448.60	0.071
448.40	0.071
448.20	0.070
448.00	0.070
447.80	0.071
447.60	0.071
447.40	0.070
447.20	0.070
447.00	0.071
446.80	0.070
446.60	0.070
446.40	0.070
446.20	0.071
446.00	0.070
445.80	0.069
445.60	0.070
445.40	0.070
445.20	0.070
445.00	0.070
444.80	0.071
444.60	0.070
444.40	0.070
444.20	0.071
444.00	0.070
443.80	0.069
443.60	0.070
443.40	0.070
443.20	0.070
443.00	0.069
442.80	0.070
442.60	0.071
442.40	0.069
442.20	0.070
442.00	0.069
441.80	0.070
441.60	0.070
441.40	0.070
441.20	0.070
441.00	0.069
440.80	0.069
440.60	0.070
440.40	0.069
440.20	0.069
440.00	0.070
439.80	0.069
439.60	0.069
439.40	0.070
439.20	0.069
439.00	0.069
438.80	0.069
438.60	0.069
438.40	0.069
438.20	0.068
438.00	0.069
437.80	0.069
437.60	0.068
437.40	0.069
437.20	0.069
437.00	0.069
436.80	0.068
436.60	0.068
436.40	0.069
436.20	0.068
436.00	0.067
435.80	0.069
435.60	0.067
435.40	0.068
435.20	0.068
435.00	0.068
434.80	0.068
434.60	0.067
434.40	0.068
434.20	0.068
434.00	0.067
433.80	0.068
433.60	0.067
433.40	0.067
433.20	0.067
433.00	0.068
432.80	0.067
432.60	0.067
432.40	0.066
432.20	0.068
432.00	0.067
431.80	0.066
431.60	0.067
431.40	0.066
431.20	0.066
431.00	0.066
430.80	0.067
430.60	0.066
430.40	0.066
430.20	0.067
430.00	0.067
429.80	0.065
429.60	0.066
429.40	0.066
429.20	0.066
429.00	0.065
428.80	0.066
428.60	0.065
428.40	0.065
428.20	0.065
428.00	0.066
427.80	0.065
427.60	0.065
427.40	0.066
427.20	0.065
427.00	0.064
426.80	0.065
426.60	0.065
426.40	0.064
426.20	0.064
426.00	0.065
425.80	0.064
425.60	0.064
425.40	0.064
425.20	0.064
425.00	0.065
424.80	0.063
424.60	0.065
424.40	0.064
424.20	0.063
424.00	0.064
423.80	0.064
423.60	0.064
423.40	0.063
423.20	0.063
423.00	0.064
422.80	0.063
422.60	0.063
422.40	0.064
422.20	0.063
422.00	0.063
421.80	0.063
421.60	0.064
421.40	0.064
421.20	0.063
421.00	0.064
420.80	0.063
420.60	0.063
420.40	0.064
420.20	0.063
420.00	0.063
419.80	0.063
419.60	0.062
419.40	0.064
419.20	0.063
419.00	0.062
418.80	0.064
418.60	0.062
418.40	0.063
418.20	0.063
418.00	0.062
417.80	0.063
417.60	0.063
417.40	0.063
417.20	0.063
417.00	0.061
416.80	0.064
416.60	0.063
416.40	0.062
416.20	0.064
416.00	0.062
415.80	0.063
415.60	0.062
415.40	0.062
415.20	0.063
415.00	0.061
414.80	0.063
414.60	0.063
414.40	0.062
414.20	0.062
414.00	0.063
413.80	0.062
413.60	0.063
413.40	0.062
413.20	0.063
413.00	0.063
412.80	0.061
412.60	0.064
412.40	0.063
412.20	0.062
412.00	0.064
411.80	0.061
411.60	0.064
411.40	0.062
411.20	0.062
411.00	0.065
410.80	0.062
410.60	0.063
410.40	0.064
410.20	0.062
410.00	0.064
409.80	0.064
409.60	0.063
409.40	0.064
409.20	0.063
409.00	0.065
408.80	0.064
408.60	0.064
408.40	0.064
408.20	0.064
408.00	0.064
407.80	0.065
407.60	0.064
407.40	0.065
407.20	0.065
407.00	0.065
406.80	0.065
406.60	0.065
406.40	0.066
406.20	0.066
406.00	0.066
405.80	0.066
405.60	0.066
405.40	0.067
405.20	0.067
405.00	0.066
404.80	0.067
404.60	0.068
404.40	0.068
404.20	0.068
404.00	0.068
403.80	0.068
403.60	0.069
403.40	0.067
403.20	0.070
403.00	0.068
402.80	0.069
402.60	0.070
402.40	0.069
402.20	0.070
402.00	0.070
401.80	0.070
401.60	0.070
401.40	0.070
401.20	0.071
401.00	0.070
400.80	0.070
400.60	0.072
400.40	0.072
400.20	0.071
400.00	0.072
