nm	Abs
645.20	0.008
645.00	0.009
644.80	0.009
644.60	0.008
644.40	0.009
644.20	0.009
644.00	0.009
643.80	0.010
643.60	0.008
643.40	0.009
643.20	0.011
643.00	0.009
642.80	0.010
642.60	0.010
642.40	0.010
642.20	0.011
642.00	0.010
641.80	0.011
641.60	0.011
641.40	0.011
641.20	0.012
641.00	0.011
640.80	0.012
640.60	0.012
640.40	0.013
640.20	0.013
640.00	0.012
639.80	0.013
639.60	0.014
639.40	0.012
639.20	0.015
639.00	0.014
638.80	0.013
638.60	0.015
638.40	0.014
638.20	0.015
638.00	0.016
637.80	0.015
637.60	0.016
637.40	0.017
637.20	0.016
637.00	0.018
636.80	0.018
636.60	0.017
636.40	0.018
636.20	0.019
636.00	0.019
635.80	0.019
635.60	0.019
635.40	0.021
635.20	0.020
635.00	0.021
634.80	0.021
634.60	0.022
634.40	0.022
634.20	0.022
634.00	0.023
633.80	0.023
633.60	0.023
633.40	0.025
633.20	0.024
633.00	0.025
632.80	0.026
632.60	0.025
632.40	0.028
632.20	0.026
632.00	0.027
631.80	0.030
631.60	0.027
631.40	0.029
631.20	0.031
631.00	0.029
630.80	0.031
630.60	0.032
630.40	0.032
630.20	0.034
630.00	0.034
629.80	0.034
629.60	0.036
629.40	0.035
629.20	0.036
629.00	0.038
628.80	0.037
628.60	0.039
628.40	0.040
628.20	0.039
628.00	0.041
627.80	0.042
627.60	0.043
627.40	0.044
627.20	0.045
627.00	0.045
626.80	0.047
626.60	0.047
626.40	0.048
626.20	0.049
626.00	0.050
625.80	0.052
625.60	0.053
625.40	0.054
625.20	0.054
625.00	0.056
624.80	0.057
624.60	0.057
624.40	0.060
624.20	0.060
624.00	0.062
623.80	0.063
623.60	0.063
623.40	0.067
623.20	0.066
623.00	0.067
622.80	0.071
622.60	0.070
622.40	0.072
622.20	0.074
622.00	0.074
621.80	0.077
621.60	0.078
621.40	0.078
621.20	0.081
621.00	0.082
620.80	0.084
620.60	0.086
620.40	0.087
620.20	0.089
620.00	0.091
619.80	0.092
619.60	0.094
619.40	0.096
619.20	0.098
619.00	0.099
618.80	0.101
618.60	0.103
618.40	0.105
618.20	0.107
618.00	0.108
617.80	0.111
617.60	0.114
617.40	0.115
617.20	0.117
617.00	0.120
616.80	0.121
616.60	0.124
616.40	0.127
616.20	0.127
616.00	0.131
615.80	0.133
615.60	0.135
615.40	0.138
615.20	0.140
615.00	0.142
614.80	0.145
614.60	0.147
614.40	0.150
614.20	0.153
614.00	0.154
613.80	0.157
613.60	0.160
613.40	0.162
613.20	0.167
613.00	0.167
612.80	0.170
612.60	0.175
612.40	0.175
612.20	0.180
612.00	0.181
611.80	0.184
611.60	0.188
611.40	0.189
611.20	0.193
611.00	0.197
610.80	0.198
610.60	0.202
610.40	0.205
610.20	0.207
610.00	0.211
609.80	0.214
609.60	0.216
609.40	0.219
609.20	0.222
609.00	0.226
608.80	0.230
608.60	0.232
608.40	0.236
608.20	0.239
608.00	0.243
607.80	0.245
607.60	0.249
607.40	0.253
607.20	0.255
607.00	0.258
606.80	0.263
606.60	0.265
606.40	0.269
606.20	0.272
606.00	0.275
605.80	0.279
605.60	0.281
605.40	0.284
605.20	0.289
605.00	0.291
604.80	0.294
604.60	0.298
604.40	0.299
604.20	0.304
604.00	0.307
603.80	0.309
603.60	0.313
603.40	0.315
603.20	0.319
603.00	0.323
602.80	0.323
602.60	0.327
602.40	0.332
602.20	0.332
602.00	0.337
601.80	0.339
601.60	0.341
601.40	0.346
601.20	0.346
601.00	0.349
600.80	0.354
600.60	0.354
600.40	0.357
600.20	0.360
600.00	0.362
599.80	0.365
599.60	0.367
599.40	0.369
599.20	0.372
599.00	0.374
598.80	0.376
598.60	0.379
598.40	0.380
598.20	0.383
598.00	0.385
597.80	0.387
597.60	0.388
597.40	0.390
597.20	0.392
597.00	0.394
596.80	0.395
596.60	0.397
596.40	0.398
596.20	0.400
596.00	0.401
595.80	0.401
595.60	0.404
595.40	0.405
595.20	0.406
595.00	0.406
594.80	0.408
594.60	0.409
594.40	0.409
594.20	0.410
594.00	0.411
593.80	0.412
593.60	0.411
593.40	0.412
593.20	0.414
593.00	0.412
592.80	0.415
592.60	0.413
592.40	0.413
592.20	0.416
592.00	0.413
591.80	0.415
591.60	0.415
591.40	0.413
591.20	0.414
591.00	0.415
590.80	0.413
590.60	0.414
590.40	0.414
590.20	0.412
590.00	0.413
589.80	0.411
589.60	0.411
589.40	0.412
589.20	0.410
589.00	0.409
588.80	0.409
588.60	0.407
588.40	0.407
588.20	0.406
588.00	0.404
587.80	0.405
587.60	0.403
587.40	0.401
587.20	0.402
587.00	0.401
586.80	0.398
586.60	0.398
586.40	0.396
586.20	0.395
586.00	0.395
585.80	0.392
585.60	0.391
585.40	0.390
585.20	0.389
585.00	0.387
584.80	0.385
584.60	0.384
584.40	0.383
584.20	0.381
584.00	0.380
583.80	0.378
583.60	0.377
583.40	0.375
583.20	0.373
583.00	0.372
582.80	0.370
582.60	0.368
582.40	0.367
582.20	0.366
582.00	0.364
581.80	0.362
581.60	0.360
581.40	0.359
581.20	0.357
581.00	0.355
580.80	0.354
580.60	0.351
580.40	0.350
580.20	0.350
580.00	0.347
579.80	0.344
579.60	0.343
579.40	0.341
579.20	0.341
579.00	0.338
578.80	0.335
578.60	0.335
578.40	0.333
578.20	0.330
578.00	0.330
577.80	0.328
577.60	0.326
577.40	0.325
577.20	0.322
577.00	0.321
576.80	0.320
576.60	0.316
576.40	0.316
576.20	0.315
576.00	0.312
575.80	0.311
575.60	0.309
575.40	0.307
575.20	0.307
575.00	0.304
574.80	0.303
574.60	0.302
574.40	0.299
574.20	0.299
574.00	0.296
573.80	0.294
573.60	0.295
573.40	0.291
573.20	0.290
573.00	0.290
572.80	0.287
572.60	0.286
572.40	0.286
572.20	0.283
572.00	0.282
571.80	0.281
571.60	0.278
571.40	0.279
571.20	0.277
571.00	0.274
570.80	0.275
570.60	0.272
570.40	0.270
570.20	0.271
570.00	0.268
569.80	0.267
569.60	0.266
569.40	0.264
569.20	0.263
569.00	0.263
568.80	0.259
568.60	0.260
568.40	0.259
568.20	0.257
568.00	0.256
567.80	0.254
567.60	0.253
567.40	0.253
567.20	0.251
567.00	0.250
566.80	0.249
566.60	0.248
566.40	0.246
566.20	0.245
566.00	0.245
565.80	0.244
565.60	0.243
565.40	0.240
565.20	0.241
565.00	0.240
564.80	0.237
564.60	0.238
564.40	0.236
564.20	0.236
564.00	0.235
563.80	0.233
563.60	0.234
563.40	0.231
563.20	0.231
563.00	0.230
562.80	0.229
562.60	0.229
562.40	0.227
562.20	0.226
562.00	0.226
561.80	0.225
561.60	0.223
561.40	0.222
561.20	0.222
561.00	0.221
560.80	0.220
560.60	0.219
560.40	0.219
560.20	0.218
560.00	0.218
559.80	0.216
559.60	0.215
559.40	0.215
559.20	0.214
559.00	0.213
558.80	0.212
558.60	0.212
558.40	0.211
558.20	0.210
558.00	0.209
557.80	0.209
557.60	0.208
557.40	0.207
557.20	0.206
557.00	0.206
556.80	0.205
556.60	0.204
556.40	0.203
556.20	0.202
556.00	0.202
555.80	0.201
555.60	0.201
555.40	0.200
555.20	0.198
555.00	0.199
554.80	0.198
554.60	0.197
554.40	0.197
554.20	0.195
554.00	0.196
553.80	0.195
553.60	0.193
553.40	0.193
553.20	0.193
553.00	0.192
552.80	0.190
552.60	0.192
552.40	0.189
552.20	0.189
552.00	0.189
551.80	0.187
551.60	0.188
551.40	0.186
551.20	0.185
551.00	0.186
550.80	0.184
550.60	0.183
550.40	0.184
550.20	0.181
550.00	0.182
549.80	0.181
549.60	0.179
549.40	0.180
549.20	0.180
549.00	0.178
548.80	0.178
548.60	0.177
548.40	0.175
548.20	0.176
548.00	0.175
547.80	0.173
547.60	0.174
547.40	0.173
547.20	0.172
547.00	0.172
546.80	0.171
546.60	0.170
546.40	0.169
546.20	0.168
546.00	0.169
545.80	0.168
545.60	0.165
545.40	0.167
545.20	0.166
545.00	0.164
544.80	0.165
544.60	0.162
544.40	0.164
544.20	0.162
544.00	0.160
543.80	0.161
543.60	0.160
543.40	0.159
543.20	0.159
543.00	0.157
542.80	0.157
542.60	0.158
542.40	0.155
542.20	0.155
542.00	0.156
541.80	0.153
541.60	0.153
541.40	0.153
541.20	0.151
541.00	0.153
540.80	0.151
540.60	0.149
540.40	0.150
540.20	0.149
540.00	0.147
539.80	0.148
539.60	0.146
539.40	0.146
539.20	0.146
539.00	0.144
538.80	0.145
538.60	0.145
538.40	0.142
538.20	0.143
538.00	0.142
537.80	0.140
537.60	0.141
537.40	0.139
537.20	0.139
537.00	0.139
536.80	0.138
536.60	0.137
536.40	0.137
536.20	0.136
536.00	0.136
535.80	0.135
535.60	0.133
535.40	0.135
535.20	0.133
535.00	0.131
534.80	0.133
534.60	0.131
534.40	0.131
534.20	0.131
534.00	0.128
533.80	0.130
533.60	0.129
533.40	0.126
533.20	0.128
533.00	0.127
532.80	0.126
532.60	0.126
532.40	0.124
532.20	0.125
532.00	0.125
531.80	0.122
531.60	0.123
531.40	0.124
531.20	0.121
531.00	0.121
530.80	0.121
530.60	0.120
530.40	0.120
530.20	0.119
530.00	0.119
529.80	0.119
529.60	0.117
529.40	0.117
529.20	0.117
529.00	0.116
528.80	0.116
528.60	0.115
528.40	0.115
528.20	0.115
528.00	0.113
527.80	0.113
527.60	0.113
527.40	0.111
527.20	0.112
527.00	0.111
526.80	0.111
526.60	0.111
526.40	0.109
526.20	0.109
526.00	0.110
525.80	0.108
525.60	0.108
525.40	0.107
525.20	0.108
525.00	0.107
524.80	0.107
524.60	0.106
524.40	0.106
524.20	0.106
524.00	0.104
523.80	0.105
523.60	0.104
523.40	0.103
523.20	0.104
523.00	0.102
522.80	0.103
522.60	0.102
522.40	0.101
522.20	0.102
522.00	0.101
521.80	0.101
521.60	0.100
521.40	0.099
521.20	0.099
521.00	0.099
520.80	0.099
520.60	0.099
520.40	0.098
520.20	0.097
520.00	0.098
519.80	0.098
519.60	0.096
519.40	0.097
519.20	0.096
519.00	0.096
518.80	0.096
518.60	0.095
518.40	0.095
518.20	0.094
518.00	0.094
517.80	0.094
517.60	0.094
517.40	0.093
517.20	0.094
517.00	0.093
516.80	0.092
516.60	0.093
516.40	0.092
516.20	0.092
516.00	0.092
515.80	0.091
515.60	0.092
515.40	0.090
515.20	0.090
515.00	0.091
514.80	0.090
514.60	0.090
514.40	0.089
514.20	0.089
514.00	0.090
513.80	0.089
513.60	0.088
513.40	0.089
513.20	0.089
513.00	0.087
512.80	0.088
512.60	0.087
512.40	0.087
512.20	0.088
512.00	0.086
511.80	0.088
511.60	0.088
511.40	0.085
511.20	0.086
511.00	0.086
510.80	0.086
510.60	0.086
510.40	0.085
510.20	0.086
510.00	0.086
509.80	0.084
509.60	0.085
509.40	0.086
509.20	0.084
509.00	0.084
508.80	0.084
508.60	0.084
508.40	0.085
508.20	0.083
508.00	0.083
507.80	0.085
507.60	0.083
507.40	0.082
507.20	0.083
507.00	0.082
506.80	0.083
506.60	0.082
506.40	0.082
506.20	0.083
506.00	0.082
505.80	0.081
505.60	0.083
505.40	0.082
505.20	0.082
505.00	0.082
504.80	0.081
504.60	0.083
504.40	0.081
504.20	0.081
504.00	0.082
503.80	0.080
503.60	0.081
503.40	0.081
503.20	0.080
503.00	0.082
502.80	0.081
502.60	0.080
502.40	0.082
502.20	0.081
502.00	0.080
501.80	0.081
501.60	0.079
501.40	0.081
501.20	0.081
501.00	0.080
500.80	0.081
500.60	0.080
500.40	0.080
500.20	0.081
500.00	0.080
499.80	0.080
499.60	0.081
499.40	0.079
499.20	0.080
499.00	0.081
498.80	0.079
498.60	0.080
498.40	0.080
498.20	0.080
498.00	0.080
497.80	0.080
497.60	0.080
497.40	0.080
497.20	0.080
497.00	0.079
496.80	0.080
496.60	0.080
496.40	0.080
496.20	0.080
496.00	0.080
495.80	0.080
495.60	0.080
495.40	0.080
495.20	0.080
495.00	0.080
494.80	0.080
494.60	0.079
494.40	0.081
494.20	0.079
494.00	0.081
493.80	0.081
493.60	0.079
493.40	0.082
493.20	0.079
493.00	0.081
492.80	0.081
492.60	0.079
492.40	0.082
492.20	0.080
492.00	0.080
491.80	0.082
491.60	0.081
491.40	0.080
491.20	0.081
491.00	0.081
490.80	0.081
490.60	0.081
490.40	0.080
490.20	0.082
490.00	0.081
489.80	0.081
489.60	0.082
489.40	0.081
489.20	0.081
489.00	0.082
488.80	0.081
488.60	0.082
488.40	0.082
488.20	0.082
488.00	0.082
487.80	0.082
487.60	0.083
487.40	0.083
487.20	0.082
487.00	0.083
486.80	0.084
486.60	0.082
486.40	0.082
486.20	0.083
486.00	0.084
485.80	0.083
485.60	0.083
485.40	0.084
485.20	0.083
485.00	0.084
484.80	0.083
484.60	0.084
484.40	0.085
484.20	0.084
484.00	0.085
483.80	0.084
483.60	0.085
483.40	0.086
483.20	0.083
483.00	0.085
482.80	0.086
482.60	0.084
482.40	0.086
482.20	0.085
482.00	0.086
481.80	0.086
481.60	0.084
481.40	0.087
481.20	0.086
481.00	0.086
480.80	0.087
480.60	0.086
480.40	0.087
480.20	0.087
480.00	0.087
479.80	0.087
479.60	0.087
479.40	0.088
479.20	0.087
479.00	0.087
478.80	0.089
478.60	0.088
478.40	0.088
478.20	0.088
478.00	0.088
477.80	0.089
477.60	0.088
477.40	0.089
477.20	0.089
477.00	0.089
476.80	0.090
476.60	0.089
476.40	0.090
476.20	0.091
476.00	0.089
475.80	0.091
475.60	0.091
475.40	0.090
475.20	0.091
475.00	0.091
474.80	0.092
474.60	0.091
474.40	0.091
474.20	0.092
474.00	0.092
473.80	0.092
473.60	0.092
473.40	0.093
473.20	0.093
473.00	0.093
472.80	0.093
472.60	0.093
472.40	0.093
472.20	0.094
472.00	0.093
471.80	0.094
471.60	0.094
471.40	0.094
471.20	0.095
471.00	0.093
470.80	0.095
470.60	0.095
470.40	0.094
470.20	0.096
470.00	0.096
469.80	0.095
469.60	0.097
469.40	0.095
469.20	0.096
469.00	0.097
468.80	0.096
468.60	0.097
468.40	0.097
468.20	0.097
468.00	0.098
467.80	0.097
467.60	0.098
467.40	0.098
467.20	0.097
467.00	0.098
466.80	0.099
466.60	0.099
466.40	0.098
466.20	0.099
466.00	0.100
465.80	0.099
465.60	0.099
465.40	0.099
465.20	0.101
465.00	0.100
464.80	0.100
464.60	0.101
464.40	0.100
464.20	0.101
464.00	0.101
463.80	0.100
463.60	0.102
463.40	0.102
463.20	0.101
463.00	0.102
462.80	0.103
462.60	0.102
462.40	0.103
462.20	0.102
462.00	0.103
461.80	0.104
461.60	0.102
461.40	0.104
461.20	0.104
461.00	0.103
460.80	0.105
460.60	0.103
460.40	0.104
460.20	0.105
460.00	0.104
459.80	0.105
459.60	0.105
459.40	0.105
459.20	0.106
459.00	0.106
458.80	0.105
458.60	0.106
458.40	0.105
458.20	0.106
458.00	0.107
457.80	0.106
457.60	0.106
457.40	0.107
457.20	0.107
457.00	0.107
456.80	0.107
456.60	0.107
456.40	0.107
456.20	0.107
456.00	0.108
455.80	0.108
455.60	0.108
455.40	0.108
455.20	0.108
455.00	0.109
454.80	0.107
454.60	0.109
454.40	0.107
454.20	0.108
454.00	0.110
453.80	0.107
453.60	0.110
453.40	0.108
453.20	0.109
453.00	0.110
452.80	0.107
452.60	0.110
452.40	0.109
452.20	0.108
452.00	0.110
451.80	0.109
451.60	0.109
451.40	0.110
451.20	0.109
451.00	0.110
450.80	0.110
450.60	0.109
450.40	0.111
450.20	0.110
450.00	0.109
449.80	0.111
449.60	0.110
449.40	0.110
449.20	0.111
449.00	0.110
448.80	0.111
448.60	0.111
448.40	0.110
448.20	0.111
448.00	0.111
447.80	0.111
447.60	0.111
447.40	0.110
447.20	0.111
447.00	0.112
446.80	0.111
446.60	0.111
446.40	0.111
446.20	0.111
446.00	0.111
445.80	0.111
445.60	0.112
445.40	0.111
445.20	0.111
445.00	0.111
444.80	0.111
444.60	0.111
444.40	0.111
444.20	0.112
444.00	0.111
443.80	0.111
443.60	0.112
443.40	0.111
443.20	0.112
443.00	0.110
442.80	0.111
442.60	0.112
442.40	0.110
442.20	0.111
442.00	0.111
441.80	0.111
441.60	0.112
441.40	0.111
441.20	0.111
441.00	0.112
440.80	0.110
440.60	0.111
440.40	0.112
440.20	0.110
440.00	0.112
439.80	0.111
439.60	0.110
439.40	0.112
439.20	0.110
439.00	0.111
438.80	0.111
438.60	0.110
438.40	0.111
438.20	0.111
438.00	0.110
437.80	0.111
437.60	0.110
437.40	0.111
437.20	0.111
437.00	0.110
436.80	0.111
436.60	0.110
436.40	0.110
436.20	0.110
436.00	0.110
435.80	0.111
435.60	0.110
435.40	0.109
435.20	0.111
435.00	0.110
434.80	0.109
434.60	0.111
434.40	0.109
434.20	0.110
434.00	0.110
433.80	0.108
433.60	0.111
433.40	0.109
433.20	0.109
433.00	0.110
432.80	0.108
432.60	0.109
432.40	0.108
432.20	0.109
432.00	0.110
431.80	0.108
431.60	0.108
431.40	0.109
431.20	0.107
431.00	0.108
430.80	0.108
430.60	0.107
430.40	0.108
430.20	0.108
430.00	0.107
429.80	0.107
429.60	0.107
429.40	0.107
429.20	0.108
429.00	0.106
428.80	0.107
428.60	0.107
428.40	0.107
428.20	0.107
428.00	0.106
427.80	0.106
427.60	0.107
427.40	0.106
427.20	0.106
427.00	0.106
426.80	0.105
426.60	0.106
426.40	0.105
426.20	0.105
426.00	0.106
425.80	0.104
425.60	0.105
425.40	0.104
425.20	0.105
425.00	0.104
424.80	0.104
424.60	0.105
424.40	0.103
424.20	0.104
424.00	0.103
423.80	0.104
423.60	0.103
423.40	0.102
423.20	0.103
423.00	0.103
422.80	0.103
422.60	0.102
422.40	0.103
422.20	0.103
422.00	0.102
421.80	0.103
421.60	0.101
421.40	0.102
421.20	0.102
421.00	0.101
420.80	0.101
420.60	0.101
420.40	0.101
420.20	0.100
420.00	0.101
419.80	0.100
419.60	0.101
419.40	0.100
419.20	0.099
419.00	0.100
418.80	0.100
418.60	0.099
418.40	0.100
418.20	0.099
418.00	0.099
417.80	0.099
417.60	0.099
417.40	0.099
417.20	0.098
417.00	0.098
416.80	0.100
416.60	0.098
416.40	0.098
416.20	0.099
416.00	0.097
415.80	0.098
415.60	0.097
415.40	0.098
415.20	0.098
415.00	0.096
414.80	0.098
414.60	0.096
414.40	0.097
414.20	0.096
414.00	0.096
413.80	0.097
413.60	0.096
413.40	0.096
413.20	0.097
413.00	0.096
412.80	0.095
412.60	0.096
412.40	0.096
412.20	0.095
412.00	0.096
411.80	0.094
411.60	0.096
411.40	0.094
411.20	0.094
411.00	0.097
410.80	0.094
410.60	0.094
410.40	0.095
410.20	0.094
410.00	0.095
409.80	0.094
409.60	0.093
409.40	0.095
409.20	0.093
409.00	0.094
408.80	0.095
408.60	0.093
408.40	0.094
408.20	0.094
408.00	0.093
407.80	0.095
407.60	0.093
407.40	0.093
407.20	0.094
407.00	0.092
406.80	0.094
406.60	0.093
406.40	0.093
406.20	0.094
406.00	0.093
405.80	0.093
405.60	0.094
405.40	0.092
405.20	0.093
405.00	0.093
404.80	0.093
404.60	0.094
404.40	0.093
404.20	0.093
404.00	0.094
403.80	0.092
403.60	0.094
403.40	0.093
403.20	0.093
403.00	0.094
402.80	0.092
402.60	0.094
402.40	0.093
402.20	0.092
402.00	0.094
401.80	0.093
401.60	0.093
401.40	0.094
401.20	0.093
401.00	0.093
400.80	0.093
400.60	0.093
400.40	0.094
400.20	0.093
400.00	0.093
