nm	Abs
595.00	0.259
594.80	0.259
594.60	0.260
594.40	0.260
594.20	0.261
594.00	0.262
593.80	0.261
593.60	0.263
593.40	0.262
593.20	0.264
593.00	0.262
592.80	0.263
592.60	0.264
592.40	0.263
592.20	0.264
592.00	0.263
591.80	0.263
591.60	0.265
591.40	0.263
591.20	0.263
591.00	0.264
590.80	0.263
590.60	0.263
590.40	0.263
590.20	0.262
590.00	0.264
589.80	0.261
589.60	0.261
589.40	0.262
589.20	0.260
589.00	0.260
588.80	0.260
588.60	0.259
588.40	0.260
588.20	0.258
588.00	0.257
587.80	0.258
587.60	0.255
587.40	0.256
587.20	0.255
587.00	0.254
586.80	0.254
586.60	0.253
586.40	0.252
586.20	0.252
586.00	0.250
585.80	0.250
585.60	0.249
585.40	0.248
585.20	0.247
585.00	0.245
584.80	0.246
584.60	0.244
584.40	0.243
584.20	0.242
584.00	0.241
583.80	0.241
583.60	0.238
583.40	0.239
583.20	0.238
583.00	0.235
582.80	0.236
582.60	0.234
582.40	0.234
582.20	0.233
582.00	0.230
581.80	0.231
581.60	0.229
581.40	0.228
581.20	0.228
581.00	0.225
580.80	0.225
580.60	0.224
580.40	0.221
580.20	0.222
580.00	0.221
579.80	0.218
579.60	0.219
579.40	0.216
579.20	0.216
579.00	0.216
578.80	0.212
578.60	0.213
578.40	0.212
578.20	0.209
578.00	0.210
577.80	0.208
577.60	0.207
577.40	0.206
577.20	0.204
577.00	0.204
576.80	0.203
576.60	0.201
576.40	0.201
576.20	0.199
576.00	0.199
575.80	0.197
575.60	0.197
575.40	0.195
575.20	0.195
575.00	0.193
574.80	0.191
574.60	0.192
574.40	0.190
574.20	0.190
574.00	0.188
573.80	0.187
573.60	0.187
573.40	0.185
573.20	0.185
573.00	0.184
572.80	0.183
572.60	0.181
572.40	0.182
572.20	0.180
572.00	0.179
571.80	0.179
571.60	0.176
571.40	0.177
571.20	0.176
571.00	0.173
570.80	0.175
570.60	0.172
570.40	0.172
570.20	0.172
570.00	0.170
569.80	0.170
569.60	0.170
569.40	0.167
569.20	0.168
569.00	0.167
568.80	0.165
568.60	0.165
568.40	0.164
568.20	0.164
568.00	0.163
567.80	0.161
567.60	0.161
567.40	0.161
567.20	0.159
567.00	0.159
566.80	0.158
566.60	0.158
566.40	0.157
566.20	0.156
566.00	0.156
565.80	0.155
565.60	0.154
565.40	0.154
565.20	0.153
565.00	0.152
564.80	0.152
564.60	0.151
564.40	0.151
564.20	0.150
564.00	0.150
563.80	0.149
563.60	0.148
563.40	0.148
563.20	0.147
563.00	0.147
562.80	0.145
562.60	0.145
562.40	0.145
562.20	0.143
562.00	0.144
561.80	0.144
561.60	0.142
561.40	0.142
561.20	0.142
561.00	0.141
560.80	0.141
560.60	0.139
560.40	0.140
560.20	0.140
560.00	0.138
559.80	0.139
559.60	0.138
559.40	0.136
559.20	0.137
559.00	0.136
558.80	0.135
558.60	0.136
558.40	0.133
558.20	0.134
558.00	0.135
557.80	0.133
557.60	0.133
557.40	0.133
557.20	0.131
557.00	0.132
556.80	0.131
556.60	0.130
556.40	0.131
556.20	0.129
556.00	0.129
555.80	0.129
555.60	0.128
555.40	0.129
555.20	0.127
555.00	0.127
554.80	0.127
554.60	0.126
554.40	0.126
554.20	0.125
554.00	0.125
553.80	0.125
553.60	0.124
553.40	0.123
553.20	0.125
553.00	0.124
552.80	0.122
552.60	0.123
552.40	0.121
552.20	0.123
552.00	0.121
551.80	0.120
551.60	0.121
551.40	0.120
551.20	0.119
551.00	0.120
550.80	0.119
550.60	0.119
550.40	0.118
550.20	0.117
550.00	0.118
549.80	0.117
549.60	0.116
549.40	0.117
549.20	0.116
549.00	0.115
548.80	0.115
548.60	0.115
548.40	0.114
548.20	0.114
548.00	0.113
547.80	0.113
547.60	0.113
547.40	0.113
547.20	0.111
547.00	0.111
546.80	0.112
546.60	0.111
546.40	0.111
546.20	0.110
546.00	0.109
545.80	0.110
545.60	0.109
545.40	0.109
545.20	0.107
545.00	0.108
544.80	0.107
544.60	0.107
544.40	0.107
544.20	0.106
544.00	0.106
543.80	0.104
543.60	0.105
543.40	0.105
543.20	0.104
543.00	0.104
542.80	0.102
542.60	0.104
542.40	0.103
542.20	0.101
542.00	0.102
541.80	0.101
541.60	0.101
541.40	0.101
541.20	0.100
541.00	0.100
540.80	0.100
540.60	0.098
540.40	0.099
540.20	0.099
540.00	0.097
539.80	0.098
539.60	0.097
539.40	0.096
539.20	0.097
539.00	0.096
538.80	0.095
538.60	0.096
538.40	0.095
538.20	0.094
538.00	0.095
537.80	0.094
537.60	0.094
537.40	0.094
537.20	0.092
537.00	0.092
536.80	0.093
536.60	0.091
536.40	0.092
536.20	0.091
536.00	0.091
535.80	0.091
535.60	0.089
535.40	0.090
535.20	0.090
535.00	0.088
534.80	0.089
534.60	0.088
534.40	0.088
534.20	0.088
534.00	0.087
533.80	0.087
533.60	0.088
533.40	0.086
533.20	0.086
533.00	0.087
532.80	0.085
532.60	0.086
532.40	0.085
532.20	0.084
532.00	0.086
531.80	0.084
531.60	0.083
531.40	0.084
531.20	0.084
531.00	0.082
530.80	0.083
530.60	0.082
530.40	0.083
530.20	0.082
530.00	0.081
529.80	0.082
529.60	0.081
529.40	0.080
529.20	0.081
529.00	0.080
528.80	0.080
528.60	0.081
528.40	0.079
528.20	0.080
528.00	0.080
527.80	0.079
527.60	0.078
527.40	0.079
527.20	0.078
527.00	0.078
526.80	0.077
526.60	0.077
526.40	0.078
526.20	0.076
526.00	0.076
525.80	0.077
525.60	0.075
525.40	0.075
525.20	0.076
525.00	0.074
524.80	0.076
524.60	0.075
524.40	0.074
524.20	0.075
524.00	0.074
523.80	0.074
523.60	0.073
523.40	0.074
523.20	0.074
523.00	0.074
522.80	0.074
522.60	0.073
522.40	0.074
522.20	0.073
522.00	0.073
521.80	0.073
521.60	0.072
521.40	0.073
521.20	0.072
521.00	0.072
520.80	0.072
520.60	0.072
520.40	0.072
520.20	0.071
520.00	0.071
519.80	0.072
519.60	0.072
519.40	0.072
519.20	0.071
519.00	0.071
518.80	0.071
518.60	0.071
518.40	0.070
518.20	0.070
518.00	0.071
517.80	0.071
517.60	0.070
517.40	0.070
517.20	0.071
517.00	0.071
516.80	0.069
516.60	0.071
516.40	0.070
516.20	0.071
516.00	0.070
515.80	0.070
515.60	0.071
515.40	0.070
515.20	0.070
515.00	0.070
514.80	0.070
514.60	0.070
514.40	0.069
514.20	0.070
514.00	0.070
513.80	0.071
513.60	0.069
513.40	0.070
513.20	0.071
513.00	0.069
512.80	0.071
512.60	0.069
512.40	0.070
512.20	0.071
512.00	0.069
511.80	0.071
511.60	0.071
511.40	0.069
511.20	0.071
511.00	0.071
510.80	0.068
510.60	0.072
510.40	0.070
510.20	0.070
510.00	0.071
509.80	0.070
509.60	0.070
509.40	0.072
509.20	0.070
509.00	0.070
508.80	0.072
508.60	0.070
508.40	0.072
508.20	0.071
508.00	0.070
507.80	0.072
507.60	0.071
507.40	0.070
507.20	0.072
507.00	0.071
506.80	0.071
506.60	0.072
506.40	0.071
506.20	0.072
506.00	0.072
505.80	0.071
505.60	0.073
505.40	0.072
505.20	0.072
505.00	0.073
504.80	0.072
504.60	0.073
504.40	0.073
504.20	0.072
504.00	0.073
503.80	0.073
503.60	0.072
503.40	0.073
503.20	0.074
503.00	0.074
502.80	0.074
502.60	0.073
502.40	0.074
502.20	0.074
502.00	0.074
501.80	0.074
501.60	0.074
501.40	0.075
501.20	0.074
501.00	0.075
500.80	0.075
500.60	0.075
500.40	0.076
500.20	0.076
500.00	0.075
499.80	0.077
499.60	0.077
499.40	0.077
499.20	0.077
499.00	0.077
498.80	0.078
498.60	0.078
498.40	0.077
498.20	0.079
498.00	0.078
497.80	0.078
497.60	0.079
497.40	0.078
497.20	0.079
497.00	0.079
496.80	0.079
496.60	0.081
496.40	0.080
496.20	0.079
496.00	0.081
495.80	0.081
495.60	0.080
495.40	0.082
495.20	0.081
495.00	0.082
494.80	0.083
494.60	0.081
494.40	0.084
494.20	0.082
494.00	0.083
493.80	0.084
493.60	0.082
493.40	0.085
493.20	0.084
493.00	0.084
492.80	0.086
492.60	0.084
492.40	0.086
492.20	0.086
492.00	0.085
491.80	0.086
491.60	0.087
491.40	0.086
491.20	0.087
491.00	0.088
490.80	0.087
490.60	0.088
490.40	0.088
490.20	0.089
490.00	0.089
489.80	0.089
489.60	0.089
489.40	0.090
489.20	0.090
489.00	0.090
488.80	0.091
488.60	0.091
488.40	0.091
488.20	0.092
488.00	0.092
487.80	0.092
487.60	0.093
487.40	0.093
487.20	0.093
487.00	0.094
486.80	0.094
486.60	0.095
486.40	0.094
486.20	0.095
486.00	0.096
485.80	0.095
485.60	0.097
485.40	0.097
485.20	0.096
485.00	0.098
484.80	0.098
484.60	0.097
484.40	0.099
484.20	0.098
484.00	0.100
483.80	0.098
483.60	0.099
483.40	0.101
483.20	0.099
483.00	0.101
482.80	0.101
482.60	0.100
482.40	0.102
482.20	0.102
482.00	0.102
481.80	0.103
481.60	0.102
481.40	0.104
481.20	0.104
481.00	0.104
480.80	0.105
480.60	0.104
480.40	0.105
480.20	0.105
480.00	0.106
479.80	0.106
479.60	0.106
479.40	0.107
479.20	0.107
479.00	0.107
478.80	0.108
478.60	0.108
478.40	0.108
478.20	0.109
478.00	0.109
477.80	0.110
477.60	0.110
477.40	0.111
477.20	0.111
477.00	0.111
476.80	0.112
476.60	0.111
476.40	0.113
476.20	0.113
476.00	0.112
475.80	0.115
475.60	0.112
475.40	0.115
475.20	0.114
475.00	0.115
474.80	0.116
474.60	0.115
474.40	0.116
474.20	0.117
474.00	0.116
473.80	0.117
473.60	0.118
473.40	0.118
473.20	0.118
473.00	0.118
472.80	0.119
472.60	0.119
472.40	0.119
472.20	0.121
472.00	0.121
471.80	0.120
471.60	0.123
471.40	0.121
471.20	0.123
471.00	0.122
470.80	0.122
470.60	0.124
470.40	0.122
470.20	0.124
470.00	0.125
469.80	0.124
469.60	0.126
469.40	0.125
469.20	0.125
469.00	0.127
468.80	0.126
468.60	0.127
468.40	0.127
468.20	0.128
468.00	0.129
467.80	0.128
467.60	0.128
467.40	0.130
467.20	0.129
467.00	0.131
466.80	0.130
466.60	0.131
466.40	0.131
466.20	0.131
466.00	0.132
465.80	0.132
465.60	0.132
465.40	0.133
465.20	0.133
465.00	0.133
464.80	0.134
464.60	0.133
464.40	0.134
464.20	0.135
464.00	0.134
463.80	0.135
463.60	0.135
463.40	0.135
463.20	0.136
463.00	0.135
462.80	0.137
462.60	0.135
462.40	0.137
462.20	0.137
462.00	0.136
461.80	0.138
461.60	0.137
461.40	0.138
461.20	0.139
461.00	0.138
460.80	0.139
460.60	0.139
460.40	0.139
460.20	0.140
460.00	0.140
459.80	0.140
459.60	0.141
459.40	0.140
459.20	0.141
459.00	0.142
458.80	0.141
458.60	0.142
458.40	0.142
458.20	0.143
458.00	0.143
457.80	0.143
457.60	0.144
457.40	0.143
457.20	0.144
457.00	0.144
456.80	0.144
456.60	0.145
456.40	0.145
456.20	0.145
456.00	0.146
455.80	0.145
455.60	0.146
455.40	0.147
455.20	0.146
455.00	0.148
454.80	0.146
454.60	0.147
454.40	0.148
454.20	0.146
454.00	0.149
453.80	0.147
453.60	0.149
453.40	0.149
453.20	0.148
453.00	0.150
452.80	0.148
452.60	0.149
452.40	0.151
452.20	0.149
452.00	0.150
451.80	0.150
451.60	0.150
451.40	0.151
451.20	0.150
451.00	0.152
450.80	0.152
450.60	0.150
450.40	0.152
450.20	0.152
450.00	0.151
449.80	0.153
449.60	0.151
449.40	0.153
449.20	0.153
449.00	0.152
448.80	0.154
448.60	0.153
448.40	0.153
448.20	0.154
448.00	0.152
447.80	0.154
447.60	0.155
447.40	0.153
447.20	0.155
447.00	0.155
446.80	0.155
446.60	0.155
446.40	0.154
446.20	0.157
446.00	0.154
445.80	0.154
445.60	0.156
445.40	0.154
445.20	0.156
445.00	0.155
444.80	0.156
444.60	0.156
444.40	0.155
444.20	0.157
444.00	0.155
443.80	0.156
443.60	0.157
443.40	0.156
443.20	0.156
443.00	0.156
442.80	0.156
442.60	0.157
442.40	0.156
442.20	0.156
442.00	0.157
441.80	0.155
441.60	0.157
441.40	0.157
441.20	0.156
441.00	0.157
440.80	0.156
440.60	0.157
440.40	0.157
440.20	0.156
440.00	0.157
439.80	0.156
439.60	0.156
439.40	0.158
439.20	0.156
439.00	0.157
438.80	0.157
438.60	0.156
438.40	0.158
438.20	0.156
438.00	0.156
437.80	0.157
437.60	0.156
437.40	0.157
437.20	0.156
437.00	0.156
436.80	0.157
436.60	0.155
436.40	0.157
436.20	0.156
436.00	0.156
435.80	0.156
435.60	0.155
435.40	0.156
435.20	0.156
435.00	0.156
434.80	0.156
434.60	0.156
434.40	0.156
434.20	0.156
434.00	0.156
433.80	0.155
433.60	0.156
433.40	0.154
433.20	0.155
433.00	0.155
432.80	0.155
432.60	0.155
432.40	0.153
432.20	0.155
432.00	0.154
431.80	0.154
431.60	0.155
431.40	0.154
431.20	0.154
431.00	0.153
430.80	0.154
430.60	0.154
430.40	0.153
430.20	0.153
430.00	0.154
429.80	0.152
429.60	0.152
429.40	0.153
429.20	0.153
429.00	0.152
428.80	0.152
428.60	0.152
428.40	0.152
428.20	0.151
428.00	0.152
427.80	0.151
427.60	0.151
427.40	0.151
427.20	0.150
427.00	0.150
426.80	0.150
426.60	0.150
426.40	0.150
426.20	0.149
426.00	0.149
425.80	0.150
425.60	0.149
425.40	0.148
425.20	0.149
425.00	0.148
424.80	0.148
424.60	0.147
424.40	0.147
424.20	0.148
424.00	0.146
423.80	0.147
423.60	0.147
423.40	0.146
423.20	0.146
423.00	0.145
422.80	0.146
422.60	0.145
422.40	0.145
422.20	0.145
422.00	0.145
421.80	0.145
421.60	0.145
421.40	0.144
421.20	0.143
421.00	0.144
420.80	0.143
420.60	0.143
420.40	0.143
420.20	0.142
420.00	0.143
419.80	0.141
419.60	0.142
419.40	0.142
419.20	0.140
419.00	0.141
418.80	0.140
418.60	0.140
418.40	0.140
418.20	0.139
418.00	0.139
417.80	0.140
417.60	0.138
417.40	0.139
417.20	0.138
417.00	0.137
416.80	0.138
416.60	0.137
416.40	0.137
416.20	0.138
416.00	0.135
415.80	0.137
415.60	0.135
415.40	0.136
415.20	0.136
415.00	0.134
414.80	0.135
414.60	0.135
414.40	0.133
414.20	0.134
414.00	0.134
413.80	0.133
413.60	0.133
413.40	0.132
413.20	0.133
413.00	0.133
412.80	0.130
412.60	0.132
412.40	0.132
412.20	0.130
412.00	0.132
411.80	0.129
411.60	0.131
411.40	0.131
411.20	0.129
411.00	0.130
410.80	0.129
410.60	0.127
410.40	0.130
410.20	0.128
410.00	0.127
409.80	0.129
409.60	0.127
409.40	0.128
409.20	0.126
409.00	0.127
408.80	0.127
408.60	0.126
408.40	0.125
408.20	0.126
408.00	0.125
407.80	0.126
407.60	0.125
407.40	0.124
407.20	0.124
407.00	0.124
406.80	0.124
406.60	0.123
406.40	0.124
406.20	0.123
406.00	0.123
405.80	0.122
405.60	0.122
405.40	0.123
405.20	0.122
405.00	0.121
404.80	0.122
404.60	0.121
404.40	0.121
404.20	0.120
404.00	0.120
403.80	0.120
403.60	0.120
403.40	0.119
403.20	0.121
403.00	0.119
402.80	0.118
402.60	0.120
402.40	0.118
402.20	0.119
402.00	0.119
401.80	0.117
401.60	0.119
401.40	0.118
401.20	0.116
401.00	0.118
400.80	0.116
400.60	0.117
400.40	0.117
400.20	0.115
400.00	0.117
